Date,1-1L-1-1-1F西/1(照明):kWh,1-1L-1-2-1F西/2(照明):kWh,1-1L-1-3-1F西/3(照明):kWh,1-1L-1-4-1F西/4(照明):kWh,1-1L-1-5-1F西/5(照明):kWh,1-1L-1-6-1F西/6(照明):kWh,1-1L-1-7-1F～3Fロビー/7(照明):kWh,1-1L-1-8-1F西/8(照明):kWh,1-1L-1-9-1F西/9(照明):kWh,1-1L-1-10-1F西/10(照明):kWh,1-1L-2-11-1F東/11(照明):kWh,1-1L-2-12-1F東/12(照明):kWh,1-1L-2-13-1F東/13(照明):kWh,1-1L-2-14-1F東/14(照明):kWh,1-1L-2-15-1F東/15(照明):kWh,1-1L-2-16-1F東/16(照明):kWh,1-1L-2-17-1F東/17(照明):kWh,1-1L-11-18-1101教室/18(照明):kWh,1-1L-11-19-1101教室/19(照明):kWh,1-1L-11-20-1101教室/20(照明):kWh,1-1L-11-21-1101教室/21(照明):kWh,1-1L-11-22-1101教室/22(照明):kWh,1-1L-11-23-1101教室/23(照明):kWh,1-1L-12-24-1102教室/24(照明):kWh,1-1L-12-25-1102教室/25(照明):kWh,1-1L-13-26-1103教室/26(照明):kWh,1-1L-13-27-1103教室/27(照明):kWh,1-1L-14-28-1104教室/28(照明):kWh,1-1L-14-29-1104教室/29(照明):kWh,1-1L-14-30-1104教室/30(照明):kWh,1-1L-14-31-1104教室/31(照明):kWh,1-1L-14-32-1104教室/32(照明):kWh,1-1L-14-33-1104教室/33(照明):kWh,1-2L-1-34-2F西/34(照明):kWh,1-2L-1-35-2F西/35(照明):kWh,1-2L-1-36-2F西/36(照明):kWh,1-2L-1-37-2F西/37(照明):kWh,1-2L-1-38-2F西 1201共同研究室1_2照明/38(照明):kWh,1-2L-1-39-2F西/39(照明):kWh,1-2L-1-40-2F西/40(照明):kWh,1-2L-1-41-2F西 共同研究室3～6照明/41(照明):kWh,1-2L-2-42-2F東/42(照明):kWh,1-2L-2-43-2F東/43(照明):kWh,1-2L-2-44-2F東/44(照明):kWh,1-2L-2-45-1202～1204照明/45(照明):kWh,1-2L-2-46-2F東/46(照明):kWh,1-2L-2-47-2F東/47(照明):kWh,1-2L-2-48-1205～1207照明/48(照明):kWh,1-2L-H-49-1208教室/49(照明):kWh,1-2L-I-50-1209教室/50(照明):kWh,1-2L-J-51-1210教室/51(照明):kWh,1-2L-K-52-1211教室/52(照明):kWh,1-2L-L-53-1212教室/53(照明):kWh,1-3L-1-54-3F東/54(照明):kWh,1-3L-1-55-3F東/55(照明):kWh,1-3L-1-56-3F東 ラボスクウェア1_2照明/56(照明):kWh,1-3L-1-57 共同研究室7～9/57(照明):kWh,1-3L-1-58 ラボスクウェア1_2照明/58(照明):kWh,1-3L-1-59 3F東/59(照明):kWh,1-3L-1-60 3F東/60(照明):kWh,1-3L-1-61 共同研究室10～12/61(照明):kWh,1-3L-2-62 3F西/62(照明):kWh,1-3L-2-63 3F西/63(照明):kWh,1-3L-2-64 3F西 ラボスクウェア3_4照明/64(照明):kWh,1-3L-2-65 3F西/65(照明):kWh,1-3L-2-66 共同研究室13西照明/66(照明):kWh,1-3L-2-67 ラボスクウェア3_4照明/67(照明):kWh,1-3L-2-68 3F西/68(照明):kWh,1-3L-2-69 3F西/69(照明):kWh,1-3L-2-70 3F西/70(照明):kWh,1-3L-2-71 3F西 共同研究室13東照明/71(照明):kWh,1号館電灯盤1_R相/73(主幹):kWh,1号館電灯盤2_R相/74(主幹):kWh,1号館電灯盤3_R相/75(主幹):kWh,1号館動力盤1_R相/76(その他動力):kWh,1-GHP-77/77GHP(空調熱源):m3,1号館電灯盤1_T相/73_T(照明等その他):kWh,1号館電灯盤2_T相/74_T(照明等その他):kWh,1号館電灯盤3_T相/75_T(照明等その他):kWh,1号館動力盤1_T相/76_T(その他動力):kWh,1-太陽光発電量/82(発電):kWh
2021/05/19 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,2,0.61,1.616003,0,3.296,3.16,0.586,1.820383,0
2021/05/19 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,2.006,0.62,1.626396,0,3.526,3.196,0.588,1.77362,0
2021/05/19 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148,1.92,0.626,1.498223,0,3.336,3.064,0.59,1.659303,0.4
2021/05/19 6:00,0.111,0,0,0,0,0,0.124,0.064,0,0.127,0.097,0,0,0.132,0,0.01,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.09,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0.014,0,2.128,1.878,0.62,1.333678,0,3.298,3.156,0.588,1.54672,0.8
2021/05/19 7:00,0.173,0,0.001,0,0,0.023,0.193,0.008,0,0.107,0.146,0,0,0.197,0,0.002,0.098,0,0.023,0.055,0.045,0.05,0,0.01,0,0.061,0.038,0,0.03,0.096,0.064,0.09,0,0,0,0,0.003,0.008,0.154,0,0,0,0,0,0.091,0.116,0,0.006,0.011,0.086,0,0.007,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,1.944,0.906,1.240148,0,3.346,3.138,0.888,1.512081,1.1
2021/05/19 8:00,0.175,0,0.1,0.023,0,0.08,0.128,0.181,0,0.162,0.149,0.001,0.068,0.2,0,0.025,0.099,0,0.066,0.248,0.153,0.235,0,0.248,0.395,0.106,0.145,0,0.028,0.102,0.062,0.095,0,0.037,0,0.001,0.037,0,0.157,0.001,0.135,0.073,0.004,0.001,0.59,0.116,0.008,0.158,0.181,0.184,0.164,0.238,0.007,0.064,0,0,0,0,0.001,0,0,0.058,0,0,0,0.059,0,0,0.001,0.011,0.1,2.972,3.346,1.804,1.382178,0,4.284,4.078,1.798,1.704336,1.8
2021/05/19 9:00,0.173,0,0.075,0,0,0.062,0,0.298,0,0.203,0.147,0,0.058,0.202,0,0.063,0.103,0,0.207,0.747,0.454,0.692,0,0.142,0.612,0,0,0,0,0,0,0,0,0.051,0,0,0.036,0.011,0.155,0,0.233,0.107,0,0,0.603,0.119,0,0.276,0.61,0.624,0.12,0.441,0.207,0.132,0,0,0,0,0,0,0,0.125,0,0,0,0.396,0,0,0,0.028,0.53,3.436,4.336,3.362,1.44453,0,5.12,4.812,3.77,1.809992,3.8
2021/05/19 10:00,0.173,0,0.064,0,0,0.073,0,0.297,0,0.297,0.147,0,0.062,0.295,0,0.065,0.197,0,0.194,0.743,0.451,0.689,0,0.276,0.61,0.186,0.279,0,0.029,0,0.084,0.128,0,0.094,0,0,0.037,0,0.154,0,0.205,0.122,0,0,0.591,0.116,0,0.356,0.598,0.631,0.128,0.447,0.289,0.134,0,0,0,0,0,0.025,0.179,0.127,0,0,0,0.401,0,0,0,0.017,0.599,3.806,5.03,4.162,1.863686,1,5.446,4.914,4.538,2.192774,3.4
2021/05/19 11:00,0.173,0,0.068,0,0,0.091,0,0.297,0,0.296,0.146,0,0.073,0.295,0,0.057,0.196,0,0.168,0.742,0.451,0.687,0,0.088,0.609,0.393,0.589,0,0.038,0.001,0.11,0.691,0,0.054,0,0,0.036,0.012,0.154,0,0.336,0.119,0,0,0.395,0.116,0,0.305,0.588,0.589,0.48,0.439,0.584,0.132,0,0,0,0,0,0.067,0.197,0.125,0,0,0,0.393,0,0,0,0.044,0.589,3.666,5.214,6.748,1.499956,0,5.514,5.434,7.6,1.752835,2.5
2021/05/19 12:00,0.175,0,0.104,0,0,0.084,0,0.301,0,0.301,0.149,0,0.063,0.299,0,0.048,0.199,0,0.171,0.618,0.377,0.574,0,0.067,0.336,0.398,0.597,0,0,0,0,0.698,0,0.071,0,0,0.038,0.126,0.157,0,0.288,0.112,0,0,0.375,0.118,0,0.157,0.595,0.592,0.365,0.444,0.592,0.133,0,0,0,0.038,0,0.048,0.2,0.124,0,0,0,0.392,0,0,0,0.031,0.586,3.642,5.6,5.526,1.541525,0,5.534,4.904,6.458,1.848098,2.8
2021/05/19 13:00,0.174,0,0.121,0,0,0.093,0,0.299,0,0.298,0.147,0,0.104,0.297,0,0.078,0.198,0,0.096,0.421,0.255,0.39,0,0.341,0.542,0.394,0.592,0,0.088,0.735,0.201,0.692,0,0.077,0,0,0.036,0.192,0.155,0,0.299,0.115,0,0,0.301,0.117,0,0.281,0.511,0.588,0.459,0.038,0.587,0.131,0,0,0,0.333,0,0.038,0.196,0.126,0,0,0,0.396,0,0,0,0.042,0.593,3.77,6.116,4.988,1.661036,0,5.58,5.478,5.426,1.901789,2.3
2021/05/19 14:00,0.171,0.129,0.085,0,0.156,0.05,0,0.294,0,0.294,0.146,0,0.048,0.293,0,0.047,0.195,0,0.154,0.737,0.448,0.684,0,0.38,0.605,0.39,0.585,0,0.001,0.736,0.447,0.683,0,0.044,0,0,0.037,0,0.153,0,0.275,0.088,0,0,0.229,0.116,0,0.391,0.584,0.58,0.476,0,0.58,0.133,0,0,0,0.287,0,0.027,0.199,0.126,0,0,0,0.398,0,0,0,0.037,0.431,3.666,5.144,7.002,1.449727,1,5.58,5.292,8.054,1.72339,2.2
2021/05/19 15:00,0.176,0.137,0.097,0,0.164,0.069,0,0.303,0,0.303,0.149,0,0.092,0.301,0,0.058,0.201,0,0.158,0.756,0.46,0.701,0,0.267,0.424,0.4,0.6,0,0,0.755,0.46,0.702,0,0.06,0,0,0.036,0.103,0.154,0,0.27,0.125,0,0,0.197,0.116,0,0.287,0.547,0.585,0.24,0,0.583,0.131,0,0,0,0.247,0,0.051,0.198,0.125,0,0,0,0.394,0,0,0,0.038,0.393,3.772,4.94,5.71,1.531133,0,5.486,5.208,6.078,1.903524,2.4
2021/05/19 16:00,0.173,0.135,0.042,0,0.161,0.03,0,0.298,0,0.297,0.147,0,0.061,0.296,0,0.022,0.197,0,0.156,0.745,0.453,0.69,0,0,0,0.365,0.546,0,0,0.743,0.452,0.69,0,0.07,0,0,0.037,0.204,0.158,0,0.211,0.109,0,0,0.2,0.119,0,0.201,0.365,0.596,0,0,0,0.131,0,0,0,0.197,0,0.023,0.196,0.124,0,0,0,0.391,0,0,0,0.028,0.391,3.522,4.81,4.842,1.520739,0,5.22,5.136,5.154,1.764959,1.6
2021/05/19 17:00,0.172,0.134,0.029,0,0.161,0.039,0,0.295,0,0.296,0.146,0,0.056,0.294,0,0.037,0.196,0,0.02,0.098,0.06,0.092,0,0,0,0,0,0,0,0.221,0.132,0.198,0,0.034,0,0,0.037,0.036,0.153,0,0.224,0.087,0,0,0.078,0.116,0,0.075,0.337,0.582,0,0,0,0.135,0,0,0,0.201,0,0.011,0.202,0.128,0,0,0,0.402,0,0,0,0.022,0.142,3.528,4.4,1.586,1.373516,1,5.388,4.436,1.554,1.584826,1.4
2021/05/19 18:00,0.174,0.136,0.015,0,0.162,0,0,0.3,0,0.299,0.148,0,0.012,0.297,0,0.015,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0.18,0.037,0,0.156,0,0.08,0.066,0,0.002,0.001,0.117,0,0,0,0.589,0,0,0,0.132,0,0,0,0.154,0,0.009,0.199,0.125,0,0,0,0.31,0,0,0,0.028,0.054,3.848,4.122,0.836,1.756299,0,5.596,4.2,0.816,1.903524,0
2021/05/19 19:00,0.173,0.035,0.025,0,0.042,0.031,0,0.06,0,0.06,0.147,0,0.018,0.092,0,0.015,0.061,0,0,0,0,0,0,0.011,0.017,0.005,0.008,0,0,0,0,0,0,0.021,0,0.099,0.036,0,0.155,0,0.001,0.032,0,0,0,0.017,0,0,0.003,0.336,0,0.005,0.003,0.132,0,0,0,0,0,0.014,0.028,0.009,0,0,0,0,0,0,0,0.002,0,3.24,2.824,0.762,1.702604,0,4.392,3.27,0.738,1.919111,0
2021/05/19 20:00,0.175,0,0,0,0,0,0,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502,2.15,0.624,1.487831,0,3.186,3.074,0.598,1.718194,0
2021/05/19 21:00,0.04,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412,1.812,0.614,1.565772,0,3.056,2.38,0.588,1.932969,0
2021/05/19 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1.792,0.612,1.525936,0,3.156,2.396,0.588,1.796136,0
2021/05/19 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252,1.772,0.614,1.616002,0,3.4,2.822,0.588,1.839438,0
2021/05/20 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711,1.293,0.461,1.215899,0,2.741,2.096,0.441,1.396898,0
2021/05/20 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,1.786,0.62,1.567505,0,3.396,2.748,0.586,1.699141,0
2021/05/20 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264,1.764,0.618,1.638519,0,3.368,2.74,0.586,1.775351,0
2021/05/20 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,1.766,0.614,1.598682,0,3.254,2.746,0.588,1.768423,0
2021/05/20 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1.742,0.614,1.603879,0,3.452,2.74,0.588,1.716461,0
2021/05/20 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014,1.554,0.624,1.205507,0,3.218,2.442,0.588,1.513811,1.4
2021/05/20 6:00,0,0,0,0,0,0,0,0.093,0,0.186,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.182,0.614,1.158741,0,3.134,2.114,0.588,1.598682,3.7
2021/05/20 7:00,0.102,0,0.008,0,0,0.026,0,0.099,0,0.198,0.147,0,0,0,0,0.01,0,0,0.02,0.064,0.042,0.058,0,0.015,0,0.061,0.085,0,0.109,0.107,0.192,0.099,0,0,0,0,0,0,0,0,0.022,0,0,0,0.002,0,0,0,0.025,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048,1.128,1.086,1.437602,0,3.166,1.808,1.076,1.962413,4.5
2021/05/20 8:00,0.175,0,0.065,0.001,0,0.074,0.054,0.222,0,0.261,0.148,0,0.056,0.271,0,0.033,0.18,0,0.123,0.444,0.27,0.412,0,0.012,0.019,0.14,0.192,0,0.076,0.277,0.168,0.258,0,0.035,0,0.001,0.017,0,0.131,0,0.102,0.054,0,0,0.594,0,0,0.082,0.079,0.345,0.007,0.005,0.08,0,0,0,0,0.118,0,0.037,0,0,0,0,0,0,0,0,0,0.011,0.192,3.006,1.556,1.896,2.28977,0,4.162,2.166,1.918,2.863078,7.4
2021/05/20 9:00,0.173,0,0.08,0,0,0.064,0.194,0.297,0,0.297,0.147,0,0.074,0.295,0,0.054,0.197,0,0.163,0.743,0.451,0.69,0,0,0,0.431,0.59,0,0.204,0.743,0.451,0.69,0,0.037,0,0,0.036,0,0.154,0,0.207,0.108,0,0,0.591,0,0,0,0.129,0.597,0.11,0.097,0.2,0,0,0,0,0.197,0,0.064,0.056,0,0,0,0,0,0,0,0,0.026,0.394,3.644,2.57,4.612,3.339392,0,5.818,2.984,5.006,3.787994,9.8
2021/05/20 10:00,0.172,0,0.06,0,0,0.085,0.193,0.296,0,0.297,0.147,0,0.098,0.295,0,0.064,0.196,0,0.155,0.743,0.452,0.688,0,0,0,0.43,0.589,0,0.204,0.741,0.451,0.688,0,0.087,0,0,0.037,0.033,0.155,0,0.198,0.101,0,0,0.592,0,0,0.022,0.14,0.584,0,0,0.047,0,0,0,0,0.242,0,0.059,0.318,0,0,0,0,0.145,0,0,0,0.033,0.392,3.648,3.27,4.432,2.326143,0,5.752,3.606,4.724,2.946218,7.5
2021/05/20 11:00,0.175,0,0.075,0,0,0.098,0.195,0.3,0,0.299,0.148,0,0.052,0.298,0,0.04,0.199,0,0.157,0.749,0.455,0.695,0,0,0,0.435,0.595,0,0.207,0.749,0.455,0.695,0,0.049,0,0,0.037,0.111,0.156,0,0.212,0.115,0,0,0.597,0,0,0.313,0.631,0.59,0,0,0.318,0,0,0,0,0.4,0,0.074,0.381,0,0,0,0,0.199,0,0,0,0.049,0.397,3.672,3.624,4.742,2.942753,0,5.814,3.83,6.138,3.406942,8.9
2021/05/20 12:00,0.176,0,0.089,0,0,0.08,0.196,0.302,0,0.296,0.146,0,0.084,0.295,0,0.073,0.196,0,0.155,0.741,0.451,0.687,0,0,0,0.43,0.588,0,0.203,0.74,0.45,0.688,0,0.032,0,0,0.036,0.1,0.154,0,0.259,0.084,0,0,0.59,0,0,0.341,0.571,0.509,0,0.032,0.341,0,0,0,0,0.395,0,0.033,0.384,0,0,0,0,0.198,0,0,0,0.023,0.421,3.642,3.23,4.526,3.38962,0,5.666,3.952,5.604,3.860741,9.7
2021/05/20 13:00,0.17,0,0.122,0,0,0.092,0.19,0.293,0.097,0.298,0.147,0,0.123,0.296,0,0.091,0.198,0,0.11,0.524,0.379,0.691,0,0.214,0.341,0.431,0.591,0,0.152,0.744,0.453,0.691,0,0.076,0,0,0.037,0.186,0.155,0,0.275,0.122,0,0,0.554,0,0,0.571,0.315,0.614,0.351,0.219,0.542,0,0,0,0,0.18,0,0.073,0.29,0,0,0,0,0.198,0,0,0,0.037,0.513,3.848,3.652,5.162,2.411013,0,6.192,4.582,5.618,2.920237,7.9
2021/05/20 14:00,0.176,0,0.063,0,0,0.051,0.197,0.302,0.21,0.302,0.15,0,0.099,0.301,0,0.039,0.2,0,0,0,0.211,0.701,0,0.391,0.621,0.439,0.6,0,0,0.755,0.459,0.701,0,0.046,0,0,0.037,0.204,0.157,0,0.218,0.092,0,0,0.549,0,0,0.602,0.599,0.595,0.488,0.146,0.344,0,0,0,0,0.084,0,0.019,0.197,0,0,0,0,0.197,0,0,0,0.016,0.587,3.67,4.836,6.008,1.538061,0,5.734,4.938,7.084,2.104441,3.9
2021/05/20 15:00,0.172,0,0.084,0,0,0.091,0.192,0.295,0.204,0.295,0.145,0,0.088,0.293,0,0.066,0.195,0,0.139,0.506,0.372,0.684,0,0.381,0.607,0.428,0.586,0,0,0.736,0.448,0.684,0,0.066,0,0,0.037,0.199,0.153,0,0.198,0.116,0,0,0.541,0,0,0.416,0.609,0.589,0.478,0.078,0.615,0,0,0,0,0.282,0,0.016,0.2,0,0,0,0,0.2,0,0,0,0.033,0.599,3.838,5.154,5.546,1.641984,0,6.124,5.33,6.428,1.957216,2.2
2021/05/20 16:00,0.176,0,0.062,0,0,0.059,0.196,0.302,0.209,0.301,0.15,0,0.052,0.3,0,0.051,0.2,0,0.209,0.755,0.459,0.699,0,0.39,0.62,0.437,0.599,0,0,0.754,0.458,0.699,0,0,0,0,0.037,0.204,0.154,0,0.197,0.088,0,0,0.591,0,0,0.283,0.467,0.584,0.479,0.007,0.449,0,0,0,0,0.395,0,0.039,0.198,0,0,0,0,0.198,0,0,0,0.015,0.589,4.34,4.984,5.562,1.30943,0,6.232,5.136,6.972,1.681819,3.2
2021/05/20 17:00,0.173,0,0.06,0.097,0,0.079,0.194,0.298,0.447,0.297,0.147,0,0.093,0.297,0,0.035,0.197,0,0.206,0.745,0.453,0.691,0,0.386,0.613,0.433,0.592,0,0,0.259,0.157,0.241,0,0.06,0,0,0.036,0.089,0.155,0,0.204,0.085,0,0.174,0.425,0,0,0.378,0.35,0.6,0.48,0.134,0.583,0,0,0,0,0.27,0,0.028,0.246,0,0,0,0,0.197,0,0,0,0.026,0.296,4.81,5.242,4.128,1.92604,0,6.91,5.29,4.73,2.095781,0.6
2021/05/20 18:00,0.174,0,0.067,0.17,0,0.044,0.195,0.299,0.526,0.294,0.145,0,0.04,0.292,0,0.001,0.195,0,0.203,0.735,0.447,0.681,0,0.38,0.604,0.426,0.584,0,0,0,0,0,0,0.031,0,0,0.003,0,0.156,0,0.067,0.1,0,0.057,0.199,0,0,0.263,0,0.089,0.486,0,0.591,0.115,0.077,0,0,0.164,0.109,0.018,0.211,0,0,0,0,0.2,0,0,0,0,0.008,4.984,3.348,3.144,1.877542,0,6.736,4.05,3.198,2.085388,0
2021/05/20 19:00,0.172,0,0.048,0.168,0,0.032,0.191,0.295,0.163,0.3,0.148,0,0.054,0.298,0,0.023,0.199,0,0.208,0.75,0.456,0.696,0,0.125,0.199,0.124,0.169,0,0,0,0,0,0,0.032,0,0,0,0,0.156,0,0,0.058,0,0.011,0.058,0,0,0.018,0,0,0.124,0,0.59,0.074,0.049,0,0,0.013,0.07,0.045,0.099,0.032,0,0,0,0.136,0,0,0,0.026,0.037,4.174,2.332,2.128,1.732051,0,5.8,3.532,2.142,1.981465,0
2021/05/20 20:00,0.159,0,0.032,0.154,0,0.013,0.176,0.272,0,0.271,0.11,0,0.01,0.221,0,0,0.147,0,0.194,0.702,0.426,0.65,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0.011,0,3.138,1.588,1.632,1.548453,0,3.694,3.196,1.644,1.835973,0
2021/05/20 21:00,0,0,0.006,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.004,0,2.244,1.554,0.614,1.541525,0,2.98,2.952,0.59,1.825582,0
2021/05/20 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232,1.536,0.61,1.562308,0,3.144,2.886,0.588,1.827312,0
2021/05/20 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,1.538,0.62,1.617735,0,3.21,2.878,0.592,1.842901,0
2021/05/21 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.206,1.5,0.624,1.659304,0,3.302,2.838,0.592,1.875811,0
2021/05/21 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,1.528,0.622,1.628128,0,3.286,2.906,0.586,1.777084,0
2021/05/21 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,1.514,0.612,1.650644,0,3.37,2.822,0.588,1.763226,0
2021/05/21 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,1.52,0.612,1.628127,0,3.238,2.936,0.586,1.761494,0
2021/05/21 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216,1.522,0.612,1.645448,0,3.282,2.848,0.586,1.761494,0
2021/05/21 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.538,0.612,1.67316,0,3.452,2.918,0.584,1.723389,0
